,PHA-L,PHA-E,DSL,ConA,PNA,MAL-I,MAL-II,SNA,DBA,ECA,AAL,LEL,GSL-II,Galectin-3,UEA-I
PIGK,0.09091258353627675,0.06864717463154857,0.033167744502258595,0.07881550252794493,0.030386450492091502,-0.03179697217343919,0.11368251424210421,0.11221105862879478,0.012427516526578529,0.06934361696101562,0.05827802042929707,-0.05483808651362726,0.04920930942488813,0.014456111664855466,0.020682604899633278
AK5,0.09603955018104811,0.06439684999780386,0.10051363741750431,0.09573769213285951,0.055789452165565336,0.016070114448467288,0.08617547755337003,0.12313865711681028,-0.032349838778843516,0.10172196939468342,0.08376405961589865,-0.005925020566497638,0.03130087519097678,0.04443070200646765,0.042126461189778766
ENSG00000273338,0.016360562195565306,-0.006888772511117862,0.0318959179776722,0.016096639890489147,-0.028611520356944798,-0.032604228349968574,0.0512536850896952,0.03218285660864116,0.018004278792296047,0.07852155076466451,0.001086419615740998,0.0015922329222669259,0.033091069992459296,0.023351934558555547,-0.019546999289329858
ADGRL4,0.04671413767095635,0.02165277626982292,0.0674829207977293,0.04264528603377644,-0.02367954453666129,-0.006397928302676776,0.010579860314013378,0.0732987960338158,-0.01657059492106577,0.0016912093976517671,0.023592319686632345,0.008823009990111888,0.05498387386739232,0.045119828448696865,0.031233784179941073
LINC01362,0.09887240542212478,0.03935827606748479,0.09443475147451784,0.07279100425666254,0.042863941298426425,-0.038798891649514576,0.10418324795472572,0.12248806902930645,-0.02708566867793172,0.11819733099114012,0.08022758041443442,-0.046830876693167954,0.05395626860489389,0.020203852135364422,0.0031691332254373374
LINC01361,0.013688600041348975,0.01428678023399961,0.03139217195457136,0.007039776309623528,-0.010063461444664882,0.006798835250097849,0.015722767745390085,0.01603724068453424,-0.007042261427162448,0.0025320667626246842,0.01784630524939754,0.01264533591710782,-0.012344349555495132,0.04765570721756427,-0.006875219186292414
LINC01725,0.18934465106796008,0.035449195124016855,0.1254954967544849,0.0729866331391478,0.060139455376455604,-0.07692946434718528,0.19695685811736974,0.19889262488263548,-0.01741288434996236,0.2252263408644535,0.07039438682808388,-0.08336778194642674,0.06597230163801537,0.045624249288449555,0.023772269880932378
TTLL7,-0.01382005009799223,0.001317585539682256,0.028554446853513157,-0.006572594239480244,0.053380339818476924,0.0004869514355434666,2.1278440336833706e-05,0.030884949665323274,-0.025111073819759813,0.04526020487380342,0.056534752468000306,0.02958212087539351,0.011709045400693016,-0.010582404728308847,0.007935644868080993
MCOLN2,0.11968626316878306,0.025964535401584388,0.05556305853431649,0.08078792563086797,0.07269481334245292,-0.02038195711711483,0.10304974921602855,0.15580271830259615,0.02777673697244479,0.1275830747947416,0.03461038650088119,0.006976236565631653,0.052450359613278486,0.044845386291357384,0.035183238416070746
DNAI3,0.130932724878792,0.06798008072706745,0.1048021385005978,0.1145695074917166,0.06700565514971396,-0.0026135756677618882,0.13685884278473756,0.14754984399729,-0.011164775125271455,0.13535897217331935,0.05540140984048755,-0.0005923531284221577,0.06202838715138322,0.044294625992270416,-0.009165268419939195
MCOLN3,0.029798173571508487,-0.01165853267727146,0.021252718085368605,0.011901019010516047,0.03522770811829188,0.015014417526611189,0.01636947056406476,0.013972253624683904,-0.011147136785478219,0.024979345281336367,0.014126229991734452,0.016568907873139013,-0.01953976779278792,0.01673258772344256,-0.010882727017793501
BCL10-AS1,0.09519770634389293,0.04129632190758234,0.0812692880954969,0.08136904911378205,0.017896169557044633,-0.007981804976721477,0.09697324264520374,0.0974160810348796,0.01259869619886285,0.09000868347001192,0.04789795094920065,-0.028723425650354826,0.049378794290631016,0.018999856553676753,0.050132093158729185
DDAH1,0.022523405618372114,0.044838690412020626,0.06610630025937271,0.06355116844191555,-0.012329724465191521,0.0724993857083366,0.015683908731622894,0.04312550976975401,-0.00862815875891209,0.03261683712353855,0.03800856316655835,0.06258557032057283,0.0361992082431549,0.033889866512922084,-0.008423499078413433
COL24A1,0.04213645233970935,-0.02797286990160884,-0.017294535579789744,-0.006907940340380371,-0.006712263795076703,-0.0692774453333769,0.0440141601471822,0.08614453214857727,0.014110431761614767,0.052997001164333674,-0.02111599609153628,-0.001335660442198462,0.025469900399772222,0.0963118501401664,-0.02132454359516316
LINC02795,0.03762264979614451,0.02197479305954771,0.012615745659825376,0.006984055912543579,0.04103215290273959,-0.024583261814957135,0.040177640075054526,0.020075978262470335,-0.02708566867793172,0.0412964681514617,-0.013643810703413334,-0.03198733182283267,-0.03176203629962422,-0.01646770351432112,0.03084003046294423
CLCA4-AS1,0.05561983145539659,-0.01360967124487901,-0.007874520606682192,0.006644542709871219,-0.01163915639585872,-0.05424029965062802,0.028835228469758934,0.024971802509448384,-0.019388141308058954,0.048238159309857774,-0.006699097405450618,-0.04708710514130225,0.026665257950277108,-0.0229062962645056,0.004282730495635972
HS2ST1,0.01980881307097432,-0.008152485397926757,0.0008209723911619793,0.01643471595842472,0.01955512111795573,-0.04227595615620395,0.05645467002592001,0.07818119927681697,-0.008773576035214945,0.11816315846990727,0.008237392645097959,-0.04268836423856084,-0.04800612156532844,0.015988649088213888,0.03372494294040607
GBP5,0.021486604173844574,0.17238428961543706,0.07541816933267938,0.09956629280260287,0.008166623629452066,0.1852040074318554,-0.002862241708372241,-0.005915917890972106,-0.008085447966969278,-0.10803941542852212,0.08403185868011932,0.0630290107098516,0.01841580816425601,-0.033049028295846265,-0.04494374870057831
ENSG00000237568,0.05098590026624416,0.1889650637745524,0.16275640088407603,0.18032541145912678,0.0684291391690473,0.18974245141775037,0.0999385222554539,0.11589454854784981,-0.034381800487403726,0.02854219404524503,0.0978723220750851,0.1328439655699367,0.03485336312376163,0.04106057286787958,0.026489954496786323
TGFBR3,-0.02683138847161868,0.04607320538246619,-0.0025755270003738557,0.0006946194440189359,-0.027324388572021217,0.10014476460317029,-0.0692091005870636,-0.12803746611095088,-0.02535072259125807,-0.14587439650478107,-0.03381449299787213,0.028660144230736127,-0.022814288633220315,-0.0685465463380139,-0.02455026709248724
EPHX4,0.03751690756303751,0.032951732115186406,0.01988376140376777,0.018568882073491114,-0.012329724465191521,0.011685490595220714,0.022827873831091944,0.023568862621212886,-0.00862815875891209,-0.009422201583361843,0.009620080969684003,-0.009084778997830407,0.034535716651432756,-0.012112678806565575,-0.008423499078413433
BTBD8,0.06133665055090786,0.04942509374142059,0.07297035317274334,0.06982596489820563,-0.030251277577890666,0.03839837757258832,0.024085326694291673,0.07771728996147512,0.01761437540658373,0.03666099742440368,0.05651525632030706,0.05247926885374427,0.015347074143180844,0.05031683827848957,0.047091915497488326
EVI5,-0.003246999556683135,0.07065471108218078,0.06780578598036051,0.06629216365752924,0.029346940156559427,0.07349792967612764,-0.003825684682498808,0.045320114890114005,-0.03810470215731998,-0.018988445970307546,0.0841816635790186,0.056839792078450795,0.05700037783807805,0.04576494003002191,-0.022691972703311074
DIPK1A,0.07090081511203496,0.09148376735938397,0.0647923762523168,0.1074329005288894,0.03395515008654453,0.04769387886442236,0.07173144037833308,0.12023388694355541,0.05213072536088922,0.040519243974117804,0.07075745604171463,0.013538085222360052,0.025284543708419628,-0.020748884354513664,0.020237858137371556
CCDC18,0.038331817987386066,0.012384522568237001,0.02825012221028203,0.039278301557731404,0.007432286304172191,-0.017355221004020798,0.07946725750866178,0.06476232963076711,0.010125693160888655,0.07661059864256166,0.034768251556529746,-0.018916953801394052,0.029903694581079946,0.0011829343191902455,0.007205527812845423
FNBP1L,0.09905918547939836,-0.013480074529197202,0.013142157924915718,0.014979198579708416,-0.02367954453666129,-0.04622691848601241,0.05095232497177693,0.06965636616197635,0.028696221621409557,0.09572521790376844,0.03054915308824633,-0.017332325647918524,-0.029046524069551504,0.09423213313457283,0.07773055009321392
BCAR3,0.06821423842383227,-0.02003731946540018,0.02136275467615877,0.008931308618403735,0.0036207047522695945,-0.006238461187834979,0.034247636884135464,0.06848478173758414,-0.03195751531203764,0.06845272923504057,0.00970254300121581,0.02631909366641778,0.0036117690610878578,0.0621657750733187,-0.030478340974770365
BCAR3-AS1,0.004632361130557997,-0.0004204136929765529,0.009222744539228538,0.011336212079106895,-0.014242398530412752,0.02061205085229495,0.0017525370710725172,-0.005893215828923895,-0.00996661977118956,0.02187405213176157,-2.259421468157489e-05,0.027536524405623666,-0.017470444631284603,-0.004970495226163814,-0.009730211833526571
ALG14,0.06005830388722664,0.06368929737266603,0.028593565385885034,0.05128869249936412,0.054036314312430875,-0.04291037571774869,0.06919054848463302,0.07970390282122074,0.02926234084524086,0.10585077535642563,0.012301289710690099,-0.03716070952212255,0.00997488946751043,-0.010031440121791543,0.033931151617781374
TLCD4,0.042630148447158026,0.02119097899001507,0.007086722564755899,0.037381293859823826,-0.007113315536293231,-0.014729191587741797,0.013062303684314986,0.04606337310703086,-0.004977792968743403,0.0495384432845561,0.04154304602929219,-0.01841145143036531,-0.008725551735987403,-0.026881040806520137,-0.0048597198610228
DPYD-AS1,0.014119558440313523,0.0583015400089985,0.06758810517421752,0.05814743194954623,0.027632315177211077,0.045412107303733996,0.0760844371874164,0.08583278129834945,0.054602588238743456,0.09361278411725119,0.032072970508304786,0.04672399578802362,-0.0009677330359465924,0.020350638520425575,-0.03279095600874807
COL11A1,-0.04283383714324261,-0.012884333257346546,0.004824821875394164,-0.005228035032247828,-0.010063461444664882,0.007305964161630887,-0.03244924606274429,-0.012397395443071271,-0.007042261427162448,0.01471155927439263,-0.0017908195904460988,0.007308342884505088,-0.012344349555495132,-0.038029568120331925,-0.006875219186292414
NTNG1,-0.005841651663232094,0.008406912976366632,-0.002014852493901187,-0.016189296411410693,-0.007113315536293231,-0.0036822978969354493,-0.013340225039300413,-0.008059353364126063,-0.004977792968743403,-0.022461530184922952,-0.01487171227603233,0.01896726883203672,-0.008725551735987403,-0.026881040806520137,-0.0048597198610228
VAV3,-0.09381676032198638,-0.039926791691082035,-0.04122737384588096,-0.05376446372087867,0.031294185837492265,0.006912050437474542,-0.11705329400983097,-0.049304127341609834,-0.02693329908564764,-0.0246113517940055,-0.011910237882811293,0.04039094885188455,-0.0046386198673223486,0.008539400248760917,-0.05487646138016987
VAV3-AS1,-0.05104141877318158,-0.03728670656625312,-0.047745128619294794,-0.03358719619945127,-0.026809644366744247,-0.01281751260717587,-0.02969507205428896,-0.01140690011974969,-0.03110903584799189,-0.032833684950604416,-0.005720269329440204,0.009870916258582198,-0.054530894204076016,0.023676615691173103,-0.030371130401978273
ENSG00000290547,-0.009866297702681463,-0.0012996719464254856,-0.045568848341598314,-0.032031116872739095,-0.01745619844366768,-0.022118923598155354,-0.042372006423995766,-0.0326404443616622,-0.012215589401388895,-0.03943315522792531,0.013732749422571978,-0.02792584039543977,-0.021412653755727665,-0.021217842138673133,-0.01192583596802645
EEIG2,0.022528408580684157,0.07877775293286746,0.07049453058759478,0.049355932923396316,0.02852643995903764,0.02671365126594654,0.065927449836573,0.04220328948584436,0.04859659561077739,0.02254115729985594,0.038323418822478986,0.014152884002401932,0.05225783802701449,0.031358892417497286,0.027311605512437817
ELAPOR1,0.10834862084315751,0.04866528984946116,0.08186753569039557,0.09839116687813368,0.10489930742895928,0.01270217581837211,0.08987168547676397,0.10466457260053046,0.004220841367289079,0.0574290107720897,0.04791886696809446,-0.012850280478127486,0.01761824273790073,0.013776655526924664,0.0025694139557861924
EPS8L3,-0.009457912216661488,-0.043215701415702856,-0.034877791446151586,-0.033837713958613756,-0.007113315536293231,-0.032029043971457394,0.012645421651836849,-0.034877546455097275,-0.004977792968743403,-0.022461530184922952,-0.03717928069008082,-0.021954787366020526,-0.008725551735987403,-0.026881040806520137,-0.0048597198610228
CSF1,0.01125392970399572,0.06091358716411331,0.024021231792789286,0.0609766834693798,0.02840200149969874,0.006262294062947721,0.00020866632933281076,0.05062568122446608,0.006116454444994163,-0.010135080246696706,0.029291653312317097,-0.006604996882226592,0.011109501317529222,0.006416842670148966,0.0683677075361608
LINC02884,0.01822250921488264,-0.032389796419597744,-0.016506286592688046,-0.041310233241365034,-0.015929369055568573,-0.027180411933311673,-0.05308680071090142,-0.04580536128703232,-0.011147136785478219,-0.029934339909800423,-0.043171662329946583,-0.018008606128825218,-0.01953976779278792,-0.025234271010419862,-0.010882727017793501
CTTNBP2NL,0.0477074027089299,0.0403954890991106,-0.0016362586697281744,0.05671122311100281,0.05982244506128052,-0.011689231729457898,0.025605979035624716,0.051837297823004,0.09319433054536073,0.017816926584557604,0.05971766088992538,-0.033609856905814715,0.008037122425975183,0.01324556541219119,-0.013780953408662583
WNT2B,0.055693827730377655,-0.019086798845870164,0.009166874941690219,-0.0012882871979111323,0.04668238300949824,-0.04108007486758888,0.015778592253480102,0.03654552031395636,0.04854726654022802,0.05235114571971554,0.021042428593652966,-0.055779632266402576,0.04304366279869092,0.02749896248088786,-0.02132454359516316
ST7L,0.0814250519866627,0.02819898696777264,0.0285807649293459,0.0393770036239768,0.0011291355236608288,-0.0028551685810105096,0.042349998826546574,0.06273914888618588,0.0022375161046341834,0.11491122327127572,0.021831392937728834,0.008850768804929248,0.06905836987756282,0.05997521356937324,0.04955467554628258
SLC16A1,0.03809379361105339,-0.023273800502296774,0.0007897979824539538,0.027399603274510638,0.008986648234981916,-0.04461525645794446,0.027290266585863858,0.04448028245386401,0.014146018264631811,0.0423476404188002,-0.02231266256185559,-0.030681714080460946,0.005551612355021466,-0.05244886522620887,-0.004351005190296391
SLC16A1-AS1,0.15233813263107082,0.08668320496471371,0.10642490006746884,0.13042244707959497,0.04931458709943907,0.022627205440961154,0.1332434069139394,0.15575992327624838,0.018234537625577408,0.11354234910986628,0.09031781030047328,-0.004569046190867694,0.057478065995826985,0.04973874059803521,0.009080966777390702
LRIG2-DT,0.050933721911501396,0.07895976500629878,0.08521582194186697,0.08066645152819175,-0.01667479697438068,0.03191178059873061,0.05253021450970562,0.06664568271413317,-0.020478871516450135,0.04805316386658326,0.053496500806736916,0.01288486221443323,-0.011210981278312632,0.011489103225447004,0.01945948220500367
MAGI3,0.09788029825569732,0.031030960785501337,0.04664404979438128,0.05254850963022549,0.029324250531820167,-0.04320649181732196,0.07568358914313546,0.09460536826753944,-0.005514805890044451,0.11690699852676348,0.02201220037516008,-0.03738244549072911,-0.013053263744826979,0.02860266700717806,0.06864863805634275
